student_id,disability_type,baseline_mastery,sensory_sensitivity,executive_function,reading_level_baseline,consent_disposition,trust_growth_rate,engagement_capacity
S0388,ASD,0.4120690005291138,0.7625229553551159,0.5612612888877974,0.4367164425697986,0.528484890506036,0.08048154812967824,0.8501722225686377
S0389,Mixed,0.25514309253978923,0.36755125319290005,0.45615563313100177,0.39167859756154977,0.4611219962215218,0.05236841652941844,0.9236481886466089
S0390,Dyslexia,0.49565999097476987,0.34738906066335196,0.07257975025531782,0.05,0.7079804206094521,0.07637560347389041,0.9295914948656283
S0391,ASD,0.39909745681210146,0.4579413510005572,0.21187906208122767,0.614250745939587,0.817725588532364,0.09673845571248252,0.8172462181932565
S0392,Dyslexia,0.38648046349389537,0.5939106913091533,0.6479856316819053,0.22972695894513764,0.6805320050820187,0.0713008300172771,0.9716808957207135
S0393,ID,0.33813983432336936,0.6953840139597101,0.6380985276623855,0.5119627329449441,0.9678852474438201,0.07501930588112395,0.7865917657452183
S0394,ASD,0.5624449801951585,0.7578726833615358,0.877539845711131,0.28719569163076614,0.5578736966468308,0.057404092034078966,0.9402836741472825
S0395,Dyslexia,0.37622003645337204,0.6537717749921137,0.4912161953318339,0.22527334276303532,0.8139928427598464,0.06703283172750149,0.8234697227278751
S0396,Physical_Sensory,0.3421405496863053,0.5823351431295042,0.4020409086922934,0.2699721460114968,0.610802167300275,0.11516221832428677,0.8974460470077342
S0397,ADHD,0.5367517489895808,0.5892837462693579,0.45256637205101163,0.585399772414509,0.5001578784609364,0.08145849783434266,0.8162909519091022
S0398,Dyslexia,0.4718114441098077,0.8724087734561041,0.3814297220639569,0.2967114021176014,0.48301947836794035,0.05995384466698804,0.8674878496151878
S0399,ADHD,0.31718781334482476,0.3601692790346454,0.5688867710904333,0.4550580290021332,0.2153116578426575,0.07370456100164016,0.7550208819753516
